cell_K,cell_lambda,seed,window,method,n_pairs,n_positives,p_at_50,p_at_100,p_at_250
50,12.0,117,6,CVSS-only,1632,5,0.0,0.01,0.004
50,12.0,117,6,Random,1632,5,0.0,0.0,0.004
50,12.0,118,1,HygienePrio-full,1740,28,0.46,0.27,0.112
50,12.0,118,1,EPSS-only,1740,28,0.48,0.28,0.112
50,12.0,118,1,HRS-only,1740,28,0.08,0.05,0.036
50,12.0,118,1,CVSS-only,1740,28,0.0,0.01,0.012
50,12.0,118,1,Random,1740,28,0.04,0.02,0.028
50,12.0,118,2,HygienePrio-full,1704,6,0.1,0.05,0.024
50,12.0,118,2,EPSS-only,1704,6,0.12,0.06,0.024
50,12.0,118,2,HRS-only,1704,6,0.0,0.0,0.004
50,12.0,118,2,CVSS-only,1704,6,0.0,0.0,0.0
50,12.0,118,2,Random,1704,6,0.0,0.0,0.004
50,12.0,118,3,HygienePrio-full,1664,3,0.04,0.02,0.012
50,12.0,118,3,EPSS-only,1664,3,0.06,0.03,0.012
50,12.0,118,3,HRS-only,1664,3,0.0,0.0,0.0
50,12.0,118,3,CVSS-only,1664,3,0.0,0.0,0.004
50,12.0,118,3,Random,1664,3,0.0,0.0,0.004
50,12.0,118,4,HygienePrio-full,1625,1,0.02,0.01,0.004
50,12.0,118,4,EPSS-only,1625,1,0.02,0.01,0.004
50,12.0,118,4,HRS-only,1625,1,0.0,0.0,0.0
50,12.0,118,4,CVSS-only,1625,1,0.0,0.0,0.0
50,12.0,118,4,Random,1625,1,0.0,0.0,0.0
50,12.0,118,5,HygienePrio-full,1585,2,0.04,0.02,0.008
50,12.0,118,5,EPSS-only,1585,2,0.04,0.02,0.008
50,12.0,118,5,HRS-only,1585,2,0.0,0.0,0.0
50,12.0,118,5,CVSS-only,1585,2,0.0,0.0,0.0
50,12.0,118,5,Random,1585,2,0.0,0.0,0.0
50,12.0,118,6,HygienePrio-full,1549,4,0.08,0.04,0.016
50,12.0,118,6,EPSS-only,1549,4,0.08,0.04,0.016
50,12.0,118,6,HRS-only,1549,4,0.0,0.0,0.0
50,12.0,118,6,CVSS-only,1549,4,0.0,0.0,0.0
50,12.0,118,6,Random,1549,4,0.0,0.0,0.0
50,12.0,119,1,HygienePrio-full,1705,18,0.32,0.18,0.072
50,12.0,119,1,EPSS-only,1705,18,0.32,0.18,0.072
50,12.0,119,1,HRS-only,1705,18,0.08,0.06,0.04
50,12.0,119,1,CVSS-only,1705,18,0.0,0.01,0.004
50,12.0,119,1,Random,1705,18,0.0,0.02,0.016
50,12.0,119,2,HygienePrio-full,1664,4,0.04,0.04,0.016
50,12.0,119,2,EPSS-only,1664,4,0.08,0.04,0.016
50,12.0,119,2,HRS-only,1664,4,0.0,0.0,0.004
50,12.0,119,2,CVSS-only,1664,4,0.0,0.0,0.0
50,12.0,119,2,Random,1664,4,0.0,0.0,0.0
50,12.0,119,3,HygienePrio-full,1625,2,0.04,0.02,0.008
50,12.0,119,3,EPSS-only,1625,2,0.04,0.02,0.008
50,12.0,119,3,HRS-only,1625,2,0.0,0.0,0.0
50,12.0,119,3,CVSS-only,1625,2,0.0,0.0,0.0
50,12.0,119,3,Random,1625,2,0.0,0.01,0.004
50,12.0,119,4,HygienePrio-full,1588,1,0.02,0.01,0.004
50,12.0,119,4,EPSS-only,1588,1,0.02,0.01,0.004
50,12.0,119,4,HRS-only,1588,1,0.0,0.0,0.0
50,12.0,119,4,CVSS-only,1588,1,0.0,0.0,0.0
50,12.0,119,4,Random,1588,1,0.0,0.0,0.0
50,12.0,119,5,HygienePrio-full,1557,4,0.06,0.03,0.016
50,12.0,119,5,EPSS-only,1557,4,0.08,0.04,0.016
50,12.0,119,5,HRS-only,1557,4,0.0,0.0,0.0
50,12.0,119,5,CVSS-only,1557,4,0.0,0.0,0.004
50,12.0,119,5,Random,1557,4,0.0,0.0,0.0
50,12.0,119,6,HygienePrio-full,1526,2,0.04,0.02,0.008
50,12.0,119,6,EPSS-only,1526,2,0.04,0.02,0.008
50,12.0,119,6,HRS-only,1526,2,0.0,0.0,0.004
50,12.0,119,6,CVSS-only,1526,2,0.0,0.0,0.0
50,12.0,119,6,Random,1526,2,0.0,0.0,0.004
50,12.0,120,1,HygienePrio-full,1803,19,0.28,0.17,0.076
50,12.0,120,1,EPSS-only,1803,19,0.28,0.19,0.076
50,12.0,120,1,HRS-only,1803,19,0.06,0.03,0.032
50,12.0,120,1,CVSS-only,1803,19,0.02,0.03,0.016
50,12.0,120,1,Random,1803,19,0.0,0.01,0.004
50,12.0,120,2,HygienePrio-full,1763,8,0.1,0.07,0.032
50,12.0,120,2,EPSS-only,1763,8,0.16,0.08,0.032
50,12.0,120,2,HRS-only,1763,8,0.0,0.0,0.012
50,12.0,120,2,CVSS-only,1763,8,0.0,0.0,0.008
50,12.0,120,2,Random,1763,8,0.0,0.0,0.004
50,12.0,120,3,HygienePrio-full,1724,5,0.06,0.05,0.02
50,12.0,120,3,EPSS-only,1724,5,0.1,0.05,0.02
50,12.0,120,3,HRS-only,1724,5,0.0,0.0,0.0
50,12.0,120,3,CVSS-only,1724,5,0.0,0.0,0.008
50,12.0,120,3,Random,1724,5,0.02,0.01,0.008
50,12.0,120,4,HygienePrio-full,1682,5,0.08,0.05,0.02
50,12.0,120,4,EPSS-only,1682,5,0.1,0.05,0.02
50,12.0,120,4,HRS-only,1682,5,0.0,0.0,0.0
50,12.0,120,4,CVSS-only,1682,5,0.02,0.01,0.008
50,12.0,120,4,Random,1682,5,0.0,0.0,0.0
50,12.0,120,5,HygienePrio-full,1639,3,0.06,0.03,0.012
50,12.0,120,5,EPSS-only,1639,3,0.06,0.03,0.012
50,12.0,120,5,HRS-only,1639,3,0.0,0.0,0.004
50,12.0,120,5,CVSS-only,1639,3,0.02,0.01,0.004
50,12.0,120,5,Random,1639,3,0.0,0.0,0.0
50,12.0,120,6,HygienePrio-full,1605,7,0.12,0.07,0.028
50,12.0,120,6,EPSS-only,1605,7,0.14,0.07,0.028
50,12.0,120,6,HRS-only,1605,7,0.0,0.0,0.004
50,12.0,120,6,CVSS-only,1605,7,0.0,0.0,0.008
50,12.0,120,6,Random,1605,7,0.0,0.0,0.0
50,12.0,121,1,HygienePrio-full,1734,25,0.46,0.25,0.1
50,12.0,121,1,EPSS-only,1734,25,0.42,0.25,0.1
50,12.0,121,1,HRS-only,1734,25,0.12,0.07,0.056
50,12.0,121,1,CVSS-only,1734,25,0.0,0.0,0.0
50,12.0,121,1,Random,1734,25,0.02,0.01,0.012
50,12.0,121,2,HygienePrio-full,1698,3,0.06,0.03,0.012
50,12.0,121,2,EPSS-only,1698,3,0.06,0.03,0.012
50,12.0,121,2,HRS-only,1698,3,0.0,0.0,0.004
50,12.0,121,2,CVSS-only,1698,3,0.0,0.0,0.0
50,12.0,121,2,Random,1698,3,0.0,0.0,0.0
50,12.0,121,3,HygienePrio-full,1657,1,0.0,0.01,0.004
50,12.0,121,3,EPSS-only,1657,1,0.02,0.01,0.004
50,12.0,121,3,HRS-only,1657,1,0.0,0.0,0.0
50,12.0,121,3,CVSS-only,1657,1,0.0,0.0,0.0
50,12.0,121,3,Random,1657,1,0.0,0.0,0.0
50,12.0,121,4,HygienePrio-full,1618,1,0.02,0.01,0.004
50,12.0,121,4,EPSS-only,1618,1,0.02,0.01,0.004
50,12.0,121,4,HRS-only,1618,1,0.0,0.0,0.0
50,12.0,121,4,CVSS-only,1618,1,0.0,0.0,0.0
50,12.0,121,4,Random,1618,1,0.0,0.0,0.0
50,12.0,121,5,HygienePrio-full,1580,3,0.06,0.03,0.012
50,12.0,121,5,EPSS-only,1580,3,0.06,0.03,0.012
50,12.0,121,5,HRS-only,1580,3,0.0,0.0,0.004
50,12.0,121,5,CVSS-only,1580,3,0.0,0.0,0.0
50,12.0,121,5,Random,1580,3,0.0,0.0,0.004
50,12.0,121,6,HygienePrio-full,1546,7,0.12,0.07,0.028
50,12.0,121,6,EPSS-only,1546,7,0.14,0.07,0.028
50,12.0,121,6,HRS-only,1546,7,0.0,0.0,0.004
50,12.0,121,6,CVSS-only,1546,7,0.0,0.01,0.004
50,12.0,121,6,Random,1546,7,0.0,0.0,0.0
50,12.0,122,1,HygienePrio-full,1855,28,0.46,0.27,0.112
50,12.0,122,1,EPSS-only,1855,28,0.44,0.28,0.112
50,12.0,122,1,HRS-only,1855,28,0.04,0.05,0.04
50,12.0,122,1,CVSS-only,1855,28,0.02,0.03,0.028
50,12.0,122,1,Random,1855,28,0.06,0.05,0.032
50,12.0,122,2,HygienePrio-full,1814,7,0.02,0.05,0.028
50,12.0,122,2,EPSS-only,1814,7,0.14,0.07,0.028
50,12.0,122,2,HRS-only,1814,7,0.0,0.0,0.0
50,12.0,122,2,CVSS-only,1814,7,0.0,0.01,0.008
50,12.0,122,2,Random,1814,7,0.02,0.01,0.004
50,12.0,122,3,HygienePrio-full,1784,6,0.06,0.06,0.024
50,12.0,122,3,EPSS-only,1784,6,0.12,0.06,0.024
50,12.0,122,3,HRS-only,1784,6,0.0,0.0,0.004
50,12.0,122,3,CVSS-only,1784,6,0.0,0.0,0.004
50,12.0,122,3,Random,1784,6,0.0,0.0,0.0
50,12.0,122,4,HygienePrio-full,1748,7,0.1,0.07,0.028
50,12.0,122,4,EPSS-only,1748,7,0.14,0.07,0.028
50,12.0,122,4,HRS-only,1748,7,0.0,0.0,0.0
50,12.0,122,4,CVSS-only,1748,7,0.0,0.0,0.0
50,12.0,122,4,Random,1748,7,0.0,0.0,0.0
50,12.0,122,5,HygienePrio-full,1708,3,0.06,0.03,0.012
50,12.0,122,5,EPSS-only,1708,3,0.06,0.03,0.012
50,12.0,122,5,HRS-only,1708,3,0.0,0.0,0.0
50,12.0,122,5,CVSS-only,1708,3,0.0,0.0,0.0
50,12.0,122,5,Random,1708,3,0.0,0.0,0.0
50,12.0,122,6,HygienePrio-full,1669,12,0.12,0.12,0.048
50,12.0,122,6,EPSS-only,1669,12,0.24,0.12,0.048
50,12.0,122,6,HRS-only,1669,12,0.0,0.0,0.008
50,12.0,122,6,CVSS-only,1669,12,0.0,0.0,0.0
50,12.0,122,6,Random,1669,12,0.0,0.0,0.004
50,12.0,123,1,HygienePrio-full,1709,23,0.4,0.23,0.092
50,12.0,123,1,EPSS-only,1709,23,0.36,0.23,0.092
50,12.0,123,1,HRS-only,1709,23,0.06,0.04,0.048
50,12.0,123,1,CVSS-only,1709,23,0.0,0.0,0.016
50,12.0,123,1,Random,1709,23,0.0,0.0,0.004
50,12.0,123,2,HygienePrio-full,1669,3,0.04,0.03,0.012
50,12.0,123,2,EPSS-only,1669,3,0.06,0.03,0.012
50,12.0,123,2,HRS-only,1669,3,0.0,0.0,0.0
50,12.0,123,2,CVSS-only,1669,3,0.0,0.0,0.0
50,12.0,123,2,Random,1669,3,0.0,0.0,0.0
50,12.0,123,3,HygienePrio-full,1633,0,0.0,0.0,0.0
50,12.0,123,3,EPSS-only,1633,0,0.0,0.0,0.0
50,12.0,123,3,HRS-only,1633,0,0.0,0.0,0.0
50,12.0,123,3,CVSS-only,1633,0,0.0,0.0,0.0
50,12.0,123,3,Random,1633,0,0.0,0.0,0.0
50,12.0,123,4,HygienePrio-full,1594,0,0.0,0.0,0.0
50,12.0,123,4,EPSS-only,1594,0,0.0,0.0,0.0
50,12.0,123,4,HRS-only,1594,0,0.0,0.0,0.0
50,12.0,123,4,CVSS-only,1594,0,0.0,0.0,0.0
50,12.0,123,4,Random,1594,0,0.0,0.0,0.0
50,12.0,123,5,HygienePrio-full,1552,1,0.02,0.01,0.004
50,12.0,123,5,EPSS-only,1552,1,0.02,0.01,0.004
50,12.0,123,5,HRS-only,1552,1,0.0,0.0,0.0
50,12.0,123,5,CVSS-only,1552,1,0.02,0.01,0.004
50,12.0,123,5,Random,1552,1,0.0,0.0,0.0
50,12.0,123,6,HygienePrio-full,1514,8,0.14,0.08,0.032
50,12.0,123,6,EPSS-only,1514,8,0.16,0.08,0.032
50,12.0,123,6,HRS-only,1514,8,0.0,0.0,0.0
50,12.0,123,6,CVSS-only,1514,8,0.0,0.0,0.0
50,12.0,123,6,Random,1514,8,0.0,0.0,0.004
50,12.0,124,1,HygienePrio-full,1673,19,0.32,0.18,0.076
50,12.0,124,1,EPSS-only,1673,19,0.26,0.19,0.076
50,12.0,124,1,HRS-only,1673,19,0.02,0.02,0.024
50,12.0,124,1,CVSS-only,1673,19,0.0,0.0,0.008
50,12.0,124,1,Random,1673,19,0.02,0.01,0.02
50,12.0,124,2,HygienePrio-full,1638,4,0.04,0.04,0.016
50,12.0,124,2,EPSS-only,1638,4,0.08,0.04,0.016
50,12.0,124,2,HRS-only,1638,4,0.02,0.01,0.004
50,12.0,124,2,CVSS-only,1638,4,0.0,0.0,0.0
50,12.0,124,2,Random,1638,4,0.0,0.0,0.004
50,12.0,124,3,HygienePrio-full,1599,2,0.04,0.02,0.008
50,12.0,124,3,EPSS-only,1599,2,0.04,0.02,0.008
50,12.0,124,3,HRS-only,1599,2,0.0,0.0,0.0
50,12.0,124,3,CVSS-only,1599,2,0.0,0.0,0.0
50,12.0,124,3,Random,1599,2,0.0,0.0,0.0
50,12.0,124,4,HygienePrio-full,1557,1,0.0,0.0,0.004
50,12.0,124,4,EPSS-only,1557,1,0.02,0.01,0.004
50,12.0,124,4,HRS-only,1557,1,0.0,0.0,0.0
50,12.0,124,4,CVSS-only,1557,1,0.0,0.0,0.0
50,12.0,124,4,Random,1557,1,0.0,0.0,0.0
50,12.0,124,5,HygienePrio-full,1513,3,0.06,0.03,0.012
50,12.0,124,5,EPSS-only,1513,3,0.06,0.03,0.012
50,12.0,124,5,HRS-only,1513,3,0.0,0.0,0.008
50,12.0,124,5,CVSS-only,1513,3,0.0,0.0,0.0
50,12.0,124,5,Random,1513,3,0.0,0.0,0.0
50,12.0,124,6,HygienePrio-full,1476,3,0.06,0.03,0.012
50,12.0,124,6,EPSS-only,1476,3,0.06,0.03,0.012
50,12.0,124,6,HRS-only,1476,3,0.0,0.01,0.004
50,12.0,124,6,CVSS-only,1476,3,0.0,0.0,0.0
50,12.0,124,6,Random,1476,3,0.0,0.0,0.0
50,12.0,125,1,HygienePrio-full,1741,29,0.5,0.27,0.116
50,12.0,125,1,EPSS-only,1741,29,0.44,0.29,0.116
50,12.0,125,1,HRS-only,1741,29,0.1,0.08,0.06
50,12.0,125,1,CVSS-only,1741,29,0.0,0.0,0.008
50,12.0,125,1,Random,1741,29,0.02,0.01,0.024
50,12.0,125,2,HygienePrio-full,1705,7,0.06,0.07,0.028
50,12.0,125,2,EPSS-only,1705,7,0.14,0.07,0.028
50,12.0,125,2,HRS-only,1705,7,0.0,0.0,0.0
50,12.0,125,2,CVSS-only,1705,7,0.0,0.01,0.008
50,12.0,125,2,Random,1705,7,0.0,0.0,0.008
50,12.0,125,3,HygienePrio-full,1668,5,0.08,0.05,0.02
50,12.0,125,3,EPSS-only,1668,5,0.1,0.05,0.02
50,12.0,125,3,HRS-only,1668,5,0.0,0.0,0.0
50,12.0,125,3,CVSS-only,1668,5,0.0,0.01,0.004
50,12.0,125,3,Random,1668,5,0.0,0.0,0.0
50,12.0,125,4,HygienePrio-full,1630,2,0.04,0.02,0.008
50,12.0,125,4,EPSS-only,1630,2,0.04,0.02,0.008
50,12.0,125,4,HRS-only,1630,2,0.0,0.0,0.0
50,12.0,125,4,CVSS-only,1630,2,0.0,0.0,0.0
50,12.0,125,4,Random,1630,2,0.0,0.0,0.0
50,12.0,125,5,HygienePrio-full,1596,6,0.1,0.06,0.024
50,12.0,125,5,EPSS-only,1596,6,0.12,0.06,0.024
50,12.0,125,5,HRS-only,1596,6,0.0,0.0,0.004
50,12.0,125,5,CVSS-only,1596,6,0.0,0.0,0.0
50,12.0,125,5,Random,1596,6,0.0,0.0,0.0
50,12.0,125,6,HygienePrio-full,1565,4,0.08,0.04,0.016
50,12.0,125,6,EPSS-only,1565,4,0.08,0.04,0.016
50,12.0,125,6,HRS-only,1565,4,0.0,0.0,0.0
50,12.0,125,6,CVSS-only,1565,4,0.0,0.0,0.0
50,12.0,125,6,Random,1565,4,0.0,0.0,0.0
50,12.0,126,1,HygienePrio-full,1706,22,0.28,0.2,0.088
50,12.0,126,1,EPSS-only,1706,22,0.3,0.22,0.088
50,12.0,126,1,HRS-only,1706,22,0.0,0.02,0.028
50,12.0,126,1,CVSS-only,1706,22,0.0,0.0,0.004
50,12.0,126,1,Random,1706,22,0.02,0.01,0.008
50,12.0,126,2,HygienePrio-full,1668,7,0.06,0.07,0.028
50,12.0,126,2,EPSS-only,1668,7,0.14,0.07,0.028
50,12.0,126,2,HRS-only,1668,7,0.0,0.0,0.004
50,12.0,126,2,CVSS-only,1668,7,0.02,0.01,0.004
50,12.0,126,2,Random,1668,7,0.0,0.0,0.004
50,12.0,126,3,HygienePrio-full,1624,6,0.1,0.06,0.024
50,12.0,126,3,EPSS-only,1624,6,0.12,0.06,0.024
50,12.0,126,3,HRS-only,1624,6,0.0,0.0,0.0
50,12.0,126,3,CVSS-only,1624,6,0.02,0.01,0.008
50,12.0,126,3,Random,1624,6,0.0,0.0,0.0
50,12.0,126,4,HygienePrio-full,1582,3,0.06,0.03,0.012
50,12.0,126,4,EPSS-only,1582,3,0.06,0.03,0.012
50,12.0,126,4,HRS-only,1582,3,0.0,0.0,0.0
50,12.0,126,4,CVSS-only,1582,3,0.02,0.01,0.004
50,12.0,126,4,Random,1582,3,0.0,0.0,0.0
50,12.0,126,5,HygienePrio-full,1540,5,0.08,0.05,0.02
50,12.0,126,5,EPSS-only,1540,5,0.1,0.05,0.02
50,12.0,126,5,HRS-only,1540,5,0.0,0.0,0.0
50,12.0,126,5,CVSS-only,1540,5,0.0,0.0,0.0
50,12.0,126,5,Random,1540,5,0.0,0.0,0.0
50,12.0,126,6,HygienePrio-full,1504,8,0.14,0.08,0.032
50,12.0,126,6,EPSS-only,1504,8,0.16,0.08,0.032
50,12.0,126,6,HRS-only,1504,8,0.0,0.0,0.0
50,12.0,126,6,CVSS-only,1504,8,0.02,0.01,0.008
50,12.0,126,6,Random,1504,8,0.02,0.01,0.008
50,12.0,127,1,HygienePrio-full,1747,17,0.3,0.17,0.068
50,12.0,127,1,EPSS-only,1747,17,0.28,0.17,0.068
50,12.0,127,1,HRS-only,1747,17,0.02,0.01,0.032
50,12.0,127,1,CVSS-only,1747,17,0.0,0.02,0.016
50,12.0,127,1,Random,1747,17,0.0,0.01,0.004
50,12.0,127,2,HygienePrio-full,1710,2,0.04,0.02,0.008
50,12.0,127,2,EPSS-only,1710,2,0.04,0.02,0.008
50,12.0,127,2,HRS-only,1710,2,0.0,0.0,0.004
50,12.0,127,2,CVSS-only,1710,2,0.0,0.0,0.0
50,12.0,127,2,Random,1710,2,0.02,0.01,0.008
50,12.0,127,3,HygienePrio-full,1669,0,0.0,0.0,0.0
50,12.0,127,3,EPSS-only,1669,0,0.0,0.0,0.0
50,12.0,127,3,HRS-only,1669,0,0.0,0.0,0.0
50,12.0,127,3,CVSS-only,1669,0,0.0,0.0,0.0
50,12.0,127,3,Random,1669,0,0.0,0.0,0.0
50,12.0,127,4,HygienePrio-full,1634,1,0.02,0.01,0.004
50,12.0,127,4,EPSS-only,1634,1,0.02,0.01,0.004
50,12.0,127,4,HRS-only,1634,1,0.0,0.0,0.0
50,12.0,127,4,CVSS-only,1634,1,0.0,0.0,0.0
50,12.0,127,4,Random,1634,1,0.0,0.0,0.0
50,12.0,127,5,HygienePrio-full,1597,6,0.1,0.06,0.024
50,12.0,127,5,EPSS-only,1597,6,0.12,0.06,0.024
50,12.0,127,5,HRS-only,1597,6,0.0,0.01,0.008
50,12.0,127,5,CVSS-only,1597,6,0.0,0.0,0.0
50,12.0,127,5,Random,1597,6,0.0,0.0,0.004
50,12.0,127,6,HygienePrio-full,1561,9,0.14,0.09,0.036
50,12.0,127,6,EPSS-only,1561,9,0.18,0.09,0.036
50,12.0,127,6,HRS-only,1561,9,0.0,0.01,0.008
50,12.0,127,6,CVSS-only,1561,9,0.0,0.0,0.0
50,12.0,127,6,Random,1561,9,0.0,0.0,0.004
50,12.0,128,1,HygienePrio-full,1752,21,0.36,0.19,0.084
50,12.0,128,1,EPSS-only,1752,21,0.36,0.21,0.084
50,12.0,128,1,HRS-only,1752,21,0.06,0.04,0.028
50,12.0,128,1,CVSS-only,1752,21,0.06,0.04,0.028
50,12.0,128,1,Random,1752,21,0.04,0.03,0.032
50,12.0,128,2,HygienePrio-full,1708,2,0.02,0.02,0.008
50,12.0,128,2,EPSS-only,1708,2,0.04,0.02,0.008
50,12.0,128,2,HRS-only,1708,2,0.0,0.0,0.0
50,12.0,128,2,CVSS-only,1708,2,0.0,0.0,0.004
50,12.0,128,2,Random,1708,2,0.0,0.0,0.0
50,12.0,128,3,HygienePrio-full,1670,1,0.02,0.01,0.004
50,12.0,128,3,EPSS-only,1670,1,0.02,0.01,0.004
50,12.0,128,3,HRS-only,1670,1,0.0,0.0,0.0
50,12.0,128,3,CVSS-only,1670,1,0.0,0.0,0.0
50,12.0,128,3,Random,1670,1,0.0,0.0,0.0
50,12.0,128,4,HygienePrio-full,1628,1,0.02,0.01,0.004
50,12.0,128,4,EPSS-only,1628,1,0.02,0.01,0.004
50,12.0,128,4,HRS-only,1628,1,0.0,0.0,0.0
50,12.0,128,4,CVSS-only,1628,1,0.0,0.0,0.0
50,12.0,128,4,Random,1628,1,0.0,0.0,0.0
50,12.0,128,5,HygienePrio-full,1585,3,0.04,0.03,0.012
50,12.0,128,5,EPSS-only,1585,3,0.06,0.03,0.012
50,12.0,128,5,HRS-only,1585,3,0.0,0.0,0.004
50,12.0,128,5,CVSS-only,1585,3,0.0,0.01,0.004
50,12.0,128,5,Random,1585,3,0.0,0.0,0.004
50,12.0,128,6,HygienePrio-full,1548,8,0.16,0.08,0.032
50,12.0,128,6,EPSS-only,1548,8,0.16,0.08,0.032
50,12.0,128,6,HRS-only,1548,8,0.02,0.01,0.008
50,12.0,128,6,CVSS-only,1548,8,0.0,0.01,0.004
50,12.0,128,6,Random,1548,8,0.0,0.0,0.0
50,12.0,129,1,HygienePrio-full,1790,18,0.32,0.16,0.072
50,12.0,129,1,EPSS-only,1790,18,0.28,0.18,0.072
50,12.0,129,1,HRS-only,1790,18,0.0,0.04,0.032
50,12.0,129,1,CVSS-only,1790,18,0.0,0.01,0.008
50,12.0,129,1,Random,1790,18,0.0,0.0,0.008
50,12.0,129,2,HygienePrio-full,1753,2,0.02,0.02,0.008
50,12.0,129,2,EPSS-only,1753,2,0.04,0.02,0.008
50,12.0,129,2,HRS-only,1753,2,0.0,0.0,0.0
50,12.0,129,2,CVSS-only,1753,2,0.0,0.0,0.0
50,12.0,129,2,Random,1753,2,0.02,0.01,0.004
50,12.0,129,3,HygienePrio-full,1715,3,0.06,0.03,0.012
50,12.0,129,3,EPSS-only,1715,3,0.06,0.03,0.012
50,12.0,129,3,HRS-only,1715,3,0.0,0.0,0.0
50,12.0,129,3,CVSS-only,1715,3,0.0,0.0,0.004
50,12.0,129,3,Random,1715,3,0.0,0.0,0.0
50,12.0,129,4,HygienePrio-full,1678,2,0.02,0.02,0.008
50,12.0,129,4,EPSS-only,1678,2,0.04,0.02,0.008
50,12.0,129,4,HRS-only,1678,2,0.0,0.0,0.0
50,12.0,129,4,CVSS-only,1678,2,0.0,0.0,0.0
50,12.0,129,4,Random,1678,2,0.0,0.01,0.004
50,12.0,129,5,HygienePrio-full,1644,4,0.08,0.04,0.016
50,12.0,129,5,EPSS-only,1644,4,0.08,0.04,0.016
50,12.0,129,5,HRS-only,1644,4,0.0,0.0,0.004
50,12.0,129,5,CVSS-only,1644,4,0.0,0.0,0.004
50,12.0,129,5,Random,1644,4,0.0,0.0,0.0
50,12.0,129,6,HygienePrio-full,1605,5,0.1,0.05,0.02
50,12.0,129,6,EPSS-only,1605,5,0.1,0.05,0.02
50,12.0,129,6,HRS-only,1605,5,0.0,0.0,0.008
50,12.0,129,6,CVSS-only,1605,5,0.0,0.01,0.008
50,12.0,129,6,Random,1605,5,0.02,0.01,0.004
100,1.0,105,1,HygienePrio-full,1722,28,0.46,0.26,0.112
100,1.0,105,1,EPSS-only,1722,28,0.38,0.28,0.112
100,1.0,105,1,HRS-only,1722,28,0.02,0.02,0.036
100,1.0,105,1,CVSS-only,1722,28,0.04,0.03,0.028
100,1.0,105,1,Random,1722,28,0.06,0.03,0.02
100,1.0,105,2,HygienePrio-full,1624,2,0.04,0.02,0.008
100,1.0,105,2,EPSS-only,1624,2,0.04,0.02,0.008
100,1.0,105,2,HRS-only,1624,2,0.0,0.0,0.0
100,1.0,105,2,CVSS-only,1624,2,0.0,0.0,0.004
100,1.0,105,2,Random,1624,2,0.0,0.0,0.0
100,1.0,105,3,HygienePrio-full,1525,1,0.0,0.01,0.004
100,1.0,105,3,EPSS-only,1525,1,0.02,0.01,0.004
100,1.0,105,3,HRS-only,1525,1,0.0,0.0,0.0
100,1.0,105,3,CVSS-only,1525,1,0.0,0.0,0.0
100,1.0,105,3,Random,1525,1,0.0,0.0,0.0
100,1.0,105,4,HygienePrio-full,1428,0,0.0,0.0,0.0
100,1.0,105,4,EPSS-only,1428,0,0.0,0.0,0.0
100,1.0,105,4,HRS-only,1428,0,0.0,0.0,0.0
100,1.0,105,4,CVSS-only,1428,0,0.0,0.0,0.0
100,1.0,105,4,Random,1428,0,0.0,0.0,0.0
100,1.0,105,5,HygienePrio-full,1329,0,0.0,0.0,0.0
100,1.0,105,5,EPSS-only,1329,0,0.0,0.0,0.0
100,1.0,105,5,HRS-only,1329,0,0.0,0.0,0.0
100,1.0,105,5,CVSS-only,1329,0,0.0,0.0,0.0
100,1.0,105,5,Random,1329,0,0.0,0.0,0.0
100,1.0,105,6,HygienePrio-full,1229,2,0.04,0.02,0.008
100,1.0,105,6,EPSS-only,1229,2,0.04,0.02,0.008
100,1.0,105,6,HRS-only,1229,2,0.0,0.0,0.004
100,1.0,105,6,CVSS-only,1229,2,0.0,0.0,0.0
100,1.0,105,6,Random,1229,2,0.0,0.01,0.004
100,1.0,106,1,HygienePrio-full,1742,25,0.42,0.25,0.1
100,1.0,106,1,EPSS-only,1742,25,0.38,0.25,0.1
100,1.0,106,1,HRS-only,1742,25,0.06,0.07,0.064
100,1.0,106,1,CVSS-only,1742,25,0.0,0.0,0.016
100,1.0,106,1,Random,1742,25,0.0,0.01,0.016
100,1.0,106,2,HygienePrio-full,1643,0,0.0,0.0,0.0
100,1.0,106,2,EPSS-only,1643,0,0.0,0.0,0.0
100,1.0,106,2,HRS-only,1643,0,0.0,0.0,0.0
100,1.0,106,2,CVSS-only,1643,0,0.0,0.0,0.0
100,1.0,106,2,Random,1643,0,0.0,0.0,0.0
100,1.0,106,3,HygienePrio-full,1545,0,0.0,0.0,0.0
100,1.0,106,3,EPSS-only,1545,0,0.0,0.0,0.0
100,1.0,106,3,HRS-only,1545,0,0.0,0.0,0.0
100,1.0,106,3,CVSS-only,1545,0,0.0,0.0,0.0
100,1.0,106,3,Random,1545,0,0.0,0.0,0.0
100,1.0,106,4,HygienePrio-full,1446,1,0.02,0.01,0.004
100,1.0,106,4,EPSS-only,1446,1,0.02,0.01,0.004
100,1.0,106,4,HRS-only,1446,1,0.0,0.0,0.004
100,1.0,106,4,CVSS-only,1446,1,0.0,0.0,0.0
100,1.0,106,4,Random,1446,1,0.02,0.01,0.004
100,1.0,106,5,HygienePrio-full,1348,3,0.06,0.03,0.012
100,1.0,106,5,EPSS-only,1348,3,0.06,0.03,0.012
100,1.0,106,5,HRS-only,1348,3,0.0,0.0,0.0
100,1.0,106,5,CVSS-only,1348,3,0.0,0.0,0.004
100,1.0,106,5,Random,1348,3,0.0,0.0,0.0
