cve,epss,in_kev
CVE-2021-1490,0.00204,False
CVE-2021-1491,0.00354,False
CVE-2021-1492,0.00051,False
CVE-2021-1493,0.00607,False
CVE-2021-1494,0.00229,False
CVE-2021-1495,0.00235,False
CVE-2021-1496,0.00147,False
CVE-2021-1497,0.94363,True
CVE-2021-1498,0.94206,True
CVE-2021-1499,0.92857,False
CVE-2021-1500,0.00183,False
CVE-2021-1501,0.00768,False
CVE-2021-1502,0.00452,False
CVE-2021-1503,0.00452,False
CVE-2021-1504,0.00312,False
CVE-2021-1505,0.01199,False
CVE-2021-1506,0.0184,False
CVE-2021-1507,0.00148,False
CVE-2021-1508,0.01031,False
CVE-2021-1509,0.00861,False
CVE-2021-1510,0.00912,False
CVE-2021-1511,0.008,False
CVE-2021-1512,0.00058,False
CVE-2021-1513,0.00818,False
CVE-2021-1514,0.00071,False
CVE-2021-1515,0.00064,False
CVE-2021-1516,0.00311,False
CVE-2021-1517,0.00179,False
CVE-2021-1518,0.00689,False
CVE-2021-1519,0.0005,False
CVE-2021-1520,0.00027,False
CVE-2021-1521,0.00101,False
CVE-2021-1522,0.00115,False
CVE-2021-1523,0.00537,False
CVE-2021-1524,0.00429,False
CVE-2021-1525,0.00183,False
CVE-2021-1526,0.00452,False
CVE-2021-1527,0.00536,False
CVE-2021-1528,0.00057,False
CVE-2021-1529,0.00047,False
CVE-2021-1530,0.00439,False
CVE-2021-1531,0.12483,False
CVE-2021-1532,0.00206,False
CVE-2021-1534,0.00279,False
CVE-2021-1535,0.00307,False
CVE-2021-1536,0.00065,False
CVE-2021-1537,0.00076,False
CVE-2021-1538,0.01977,False
CVE-2021-1539,0.00285,False
CVE-2021-1540,0.00261,False
CVE-2021-1541,0.00384,False
CVE-2021-1542,0.00382,False
CVE-2021-1543,0.00276,False
CVE-2021-1544,0.00055,False
CVE-2021-1546,0.00154,False
CVE-2021-1547,0.00599,False
CVE-2021-1548,0.00599,False
CVE-2021-1549,0.00599,False
CVE-2021-1550,0.00599,False
CVE-2021-1551,0.00599,False
CVE-2021-1552,0.00599,False
CVE-2021-1553,0.00599,False
CVE-2021-1554,0.00599,False
CVE-2021-1555,0.00599,False
CVE-2021-1557,0.00069,False
CVE-2021-1558,0.00069,False
CVE-2021-1559,0.0297,False
CVE-2021-1560,0.0297,False
CVE-2021-1561,0.00137,False
CVE-2021-1562,0.00206,False
CVE-2021-1563,0.00101,False
CVE-2021-1564,0.00101,False
CVE-2021-1565,0.00296,False
CVE-2021-1566,0.00129,False
CVE-2021-1567,0.00039,False
CVE-2021-1568,0.00065,False
CVE-2021-1569,0.00306,False
CVE-2021-1570,0.00313,False
CVE-2021-1571,0.00258,False
CVE-2021-1572,0.00109,False
CVE-2021-1573,0.00183,False
CVE-2021-1574,0.01529,False
CVE-2021-1575,0.00438,False
CVE-2021-1576,0.00185,False
CVE-2021-1577,0.00495,False
CVE-2021-1578,0.01049,False
CVE-2021-1579,0.00828,False
CVE-2021-1580,0.01859,False
CVE-2021-1581,0.03001,False
CVE-2021-1582,0.0017,False
CVE-2021-1583,0.00157,False
CVE-2021-1584,0.00111,False
CVE-2021-1585,0.53436,False
CVE-2021-1586,0.0008,False
CVE-2021-1587,0.00575,False
CVE-2021-1588,0.01027,False
CVE-2021-1589,0.0024,False
CVE-2021-1590,0.00822,False
CVE-2021-1591,0.00293,False
CVE-2021-1592,0.00415,False
CVE-2021-1593,0.00051,False
CVE-2021-1594,0.00146,False
CVE-2021-1595,0.00107,False
CVE-2021-1596,0.00107,False
CVE-2021-1597,0.00107,False
CVE-2021-1598,0.00107,False
CVE-2021-1599,0.00323,False
CVE-2021-1600,0.00107,False
CVE-2021-1601,0.00107,False
CVE-2021-1602,0.01615,False
CVE-2021-1603,0.00297,False
CVE-2021-1604,0.00297,False
CVE-2021-1605,0.00297,False
CVE-2021-1606,0.00199,False
CVE-2021-1607,0.00297,False
CVE-2021-1609,0.0081,False
CVE-2021-1610,0.00659,False
CVE-2021-1611,0.00491,False
CVE-2021-1612,0.00048,False
CVE-2021-1614,0.00536,False
CVE-2021-1615,0.00442,False
CVE-2021-1616,0.00583,False
CVE-2021-1617,0.00501,False
CVE-2021-1618,0.01603,False
CVE-2021-1619,0.00869,False
CVE-2021-1620,0.0033,False
CVE-2021-1621,0.00087,False
CVE-2021-1622,0.00266,False
CVE-2021-1623,0.00344,False
CVE-2021-1624,0.00418,False
CVE-2021-1625,0.00387,False
CVE-2021-1626,0.02269,False
CVE-2021-1627,0.00408,False
CVE-2021-1628,0.00351,False
CVE-2021-1629,0.0029,False
CVE-2021-1630,0.00417,False
CVE-2021-1636,0.07273,False
CVE-2021-1637,0.00281,False
CVE-2021-1638,0.00612,False
CVE-2021-1639,0.04078,False
CVE-2021-1640,0.00554,False
CVE-2021-1641,0.01167,False
CVE-2021-1642,0.00256,False
CVE-2021-1643,0.08236,False
CVE-2021-1644,0.08236,False
CVE-2021-1645,0.37206,False
CVE-2021-1646,0.00307,False
CVE-2021-1647,0.76108,True
CVE-2021-1648,0.00605,False
CVE-2021-1649,0.00271,False
CVE-2021-1650,0.00205,False
CVE-2021-1651,0.00313,False
CVE-2021-1652,0.00271,False
CVE-2021-1653,0.00271,False
CVE-2021-1654,0.00271,False
CVE-2021-1655,0.00271,False
CVE-2021-1656,0.01694,False
CVE-2021-1657,0.00241,False
CVE-2021-1658,0.05825,False
CVE-2021-1659,0.00206,False
CVE-2021-1660,0.05825,False
CVE-2021-1661,0.00267,False
CVE-2021-1662,0.00256,False
CVE-2021-1663,0.00541,False
CVE-2021-1664,0.05825,False
CVE-2021-1665,0.14916,False
CVE-2021-1666,0.05825,False
CVE-2021-1667,0.11095,False
CVE-2021-1668,0.07084,False
CVE-2021-1669,0.07221,False
CVE-2021-1670,0.00541,False
CVE-2021-1671,0.05825,False
CVE-2021-1672,0.00541,False
CVE-2021-1673,0.05825,False
CVE-2021-1674,0.04423,False
CVE-2021-1675,0.94314,True
CVE-2021-1676,0.00695,False
CVE-2021-1677,0.00484,False
CVE-2021-1678,0.75972,False
CVE-2021-1679,0.10013,False
CVE-2021-1680,0.00256,False
CVE-2021-1681,0.00187,False
CVE-2021-1682,0.00155,False
CVE-2021-1683,0.03656,False
CVE-2021-1684,0.03656,False
CVE-2021-1685,0.00667,False
CVE-2021-1686,0.00256,False
CVE-2021-1687,0.00256,False
CVE-2021-1688,0.00206,False
CVE-2021-1689,0.00206,False
CVE-2021-1690,0.00256,False
CVE-2021-1691,0.00883,False
CVE-2021-1692,0.00712,False
CVE-2021-1693,0.00271,False
CVE-2021-1694,0.02967,False
CVE-2021-1695,0.0035,False
CVE-2021-1696,0.20443,False
CVE-2021-1697,0.00313,False
CVE-2021-1698,0.0043,False
CVE-2021-1699,0.00798,False
CVE-2021-1700,0.11095,False
CVE-2021-1701,0.11095,False
CVE-2021-1702,0.0025,False
CVE-2021-1703,0.00288,False
CVE-2021-1704,0.00565,False
CVE-2021-1705,0.01249,False
CVE-2021-1706,0.02342,False
CVE-2021-1707,0.08604,False
CVE-2021-1708,0.19356,False
CVE-2021-1709,0.00175,False
CVE-2021-1710,0.02955,False
CVE-2021-1711,0.07131,False
CVE-2021-1712,0.02451,False
CVE-2021-1713,0.07051,False
CVE-2021-1714,0.04436,False
CVE-2021-1715,0.05368,False
CVE-2021-1716,0.08568,False
CVE-2021-1717,0.01167,False
CVE-2021-1718,0.03839,False
CVE-2021-1719,0.02451,False
CVE-2021-1721,0.09338,False
CVE-2021-1722,0.11069,False
CVE-2021-1723,0.0405,False
CVE-2021-1724,0.0095,False
CVE-2021-1725,0.0052,False
CVE-2021-1726,0.06521,False
CVE-2021-1727,0.00068,False
CVE-2021-1728,0.0178,False
CVE-2021-1729,0.00184,False
CVE-2021-1730,0.01572,False
CVE-2021-1731,0.00533,False
CVE-2021-1732,0.88318,True
CVE-2021-1733,0.00322,False
CVE-2021-1734,0.25345,False
CVE-2021-1736,0.00418,False
CVE-2021-1737,0.00266,False
CVE-2021-1738,0.00266,False
CVE-2021-1739,0.00066,False
CVE-2021-1740,0.00069,False
CVE-2021-1741,0.00395,False
CVE-2021-1742,0.00395,False
CVE-2021-1743,0.00568,False
CVE-2021-1744,0.00693,False
CVE-2021-1745,0.00338,False
CVE-2021-1746,0.00881,False
CVE-2021-1747,0.00785,False
CVE-2021-1748,0.00454,False
CVE-2021-1750,0.00553,False
CVE-2021-1751,0.00076,False
CVE-2021-1753,0.00362,False
CVE-2021-1754,0.00772,False
CVE-2021-1755,0.00131,False
CVE-2021-1756,0.00139,False
CVE-2021-1757,0.00232,False
CVE-2021-1758,0.01347,False
CVE-2021-1759,0.00637,False
CVE-2021-1760,0.00338,False
CVE-2021-1761,0.01093,False
CVE-2021-1762,0.00275,False
CVE-2021-1763,0.00404,False
CVE-2021-1764,0.01093,False
CVE-2021-1765,0.00083,False
CVE-2021-1766,0.00309,False
CVE-2021-1767,0.00227,False
CVE-2021-1768,0.00276,False
CVE-2021-1769,0.00054,False
CVE-2021-1770,0.02359,False
CVE-2021-1771,0.00238,False
CVE-2021-1772,0.00683,False
CVE-2021-1773,0.00309,False
CVE-2021-1774,0.00419,False
CVE-2021-1775,0.00377,False
CVE-2021-1776,0.00359,False
CVE-2021-1777,0.00402,False
CVE-2021-1778,0.00309,False
CVE-2021-1779,0.00272,False
CVE-2021-1780,0.00184,False
CVE-2021-1781,0.00236,False
CVE-2021-1782,0.05879,True
CVE-2021-1783,0.00419,False
CVE-2021-1784,0.00474,False
CVE-2021-1785,0.00419,False
CVE-2021-1786,0.00158,False
CVE-2021-1787,0.00122,False
CVE-2021-1788,0.00408,False
CVE-2021-1789,0.00243,True
CVE-2021-1790,0.00306,False
CVE-2021-1791,0.00558,False
CVE-2021-1792,0.01041,False
CVE-2021-1793,0.00548,False
CVE-2021-1794,0.01558,False
CVE-2021-1795,0.01558,False
CVE-2021-1796,0.01558,False
CVE-2021-1797,0.00104,False
CVE-2021-1799,0.00127,False
CVE-2021-1800,0.00204,False
CVE-2021-1801,0.00089,False
CVE-2021-1802,0.00044,False
CVE-2021-1803,0.00188,False
CVE-2021-1805,0.00257,False
CVE-2021-1806,0.00199,False
CVE-2021-1807,0.00054,False
CVE-2021-1808,0.00542,False
CVE-2021-1809,0.00542,False
CVE-2021-1810,0.00277,False
CVE-2021-1811,0.00605,False
CVE-2021-1812,0.0039,False
CVE-2021-1813,0.00235,False
CVE-2021-1814,0.00317,False
CVE-2021-1815,0.0009,False
CVE-2021-1816,0.00404,False
CVE-2021-1817,0.0097,False
CVE-2021-1818,0.01746,False
CVE-2021-1820,0.0048,False
CVE-2021-1821,0.0039,False
CVE-2021-1822,0.00056,False
CVE-2021-1824,0.0005,False
CVE-2021-1825,0.00482,False
CVE-2021-1826,0.00391,False
CVE-2021-1828,0.00181,False
CVE-2021-1829,0.00841,False
CVE-2021-1830,0.00048,False
CVE-2021-1831,0.0018,False
CVE-2021-1832,0.00166,False
CVE-2021-1833,0.00256,False
CVE-2021-1834,0.01437,False
CVE-2021-1835,0.00128,False
CVE-2021-1836,0.00037,False
CVE-2021-1837,0.00089,False
CVE-2021-1838,0.00337,False
CVE-2021-1839,0.00038,False
CVE-2021-1840,0.00069,False
CVE-2021-1841,0.00202,False
CVE-2021-1843,0.00344,False
CVE-2021-1844,0.014,False
CVE-2021-1846,0.00296,False
CVE-2021-1847,0.00407,False
CVE-2021-1848,0.00053,False
CVE-2021-1849,0.00154,False
CVE-2021-1851,0.00913,False
CVE-2021-1852,0.00053,False
CVE-2021-1853,0.00038,False
CVE-2021-1854,0.00206,False
CVE-2021-1855,0.0023,False
CVE-2021-1857,0.00605,False
CVE-2021-1858,0.00483,False
CVE-2021-1859,0.00308,False
CVE-2021-1860,0.00522,False
CVE-2021-1861,0.0025,False
CVE-2021-1862,0.00057,False
CVE-2021-1863,0.0005,False
CVE-2021-1864,0.01689,False
CVE-2021-1865,0.001,False
CVE-2021-1867,0.00415,False
CVE-2021-1868,0.00056,False
CVE-2021-1870,0.01151,True
CVE-2021-1871,0.00484,True
CVE-2021-1872,0.00305,False
CVE-2021-1873,0.00308,False
CVE-2021-1874,0.00509,False
CVE-2021-1875,0.00249,False
CVE-2021-1876,0.00813,False
CVE-2021-1877,0.00053,False
CVE-2021-1878,0.00501,False
CVE-2021-1879,0.00809,True
CVE-2021-1880,0.00364,False
CVE-2021-1881,0.00502,False
CVE-2021-1882,0.00871,False
CVE-2021-1883,0.00994,False
CVE-2021-1884,0.01006,False
CVE-2021-1885,0.00462,False
CVE-2021-1886,0.00039,False
CVE-2021-1887,0.0026,False
CVE-2021-1888,0.00039,False
CVE-2021-1889,0.00035,False
CVE-2021-1890,0.00039,False
CVE-2021-1891,0.00044,False
CVE-2021-1892,0.00039,False
CVE-2021-1894,0.00034,False
CVE-2021-1895,0.00033,False
CVE-2021-1896,0.00031,False
CVE-2021-1897,0.00113,False
CVE-2021-1898,0.00046,False
CVE-2021-1899,0.00046,False
CVE-2021-1900,0.00034,False
CVE-2021-1901,0.00046,False
CVE-2021-1903,0.00216,False
CVE-2021-1904,0.00132,False
CVE-2021-1905,0.0076,True
CVE-2021-1906,0.00139,True
CVE-2021-1907,0.00329,False
CVE-2021-1909,0.00035,False
CVE-2021-1910,0.00232,False
CVE-2021-1912,0.00033,False
CVE-2021-1913,0.00035,False
CVE-2021-1914,0.0026,False
CVE-2021-1915,0.00035,False
CVE-2021-1916,0.0033,False
CVE-2021-1917,0.00035,False
CVE-2021-1918,0.00045,False
CVE-2021-1919,0.0033,False
CVE-2021-1920,0.0033,False
CVE-2021-1921,0.0003,False
CVE-2021-1923,0.00043,False
CVE-2021-1924,0.00045,False
CVE-2021-1925,0.00245,False
CVE-2021-1927,0.00037,False
CVE-2021-1928,0.00045,False
CVE-2021-1929,0.00045,False
CVE-2021-1930,0.00041,False
CVE-2021-1931,0.00017,False
CVE-2021-1932,0.00031,False
CVE-2021-1933,0.00251,False
CVE-2021-1934,0.00039,False
CVE-2021-1935,0.0004,False
CVE-2021-1936,0.00246,False
CVE-2021-1937,0.0026,False
CVE-2021-1938,0.0026,False
CVE-2021-1939,0.00033,False
CVE-2021-1940,0.00026,False
CVE-2021-1941,0.00245,False
CVE-2021-1942,0.00029,False
CVE-2021-1943,0.00394,False
CVE-2021-1945,0.00305,False
CVE-2021-1946,0.00216,False
CVE-2021-1947,0.00037,False
CVE-2021-1948,0.00317,False
CVE-2021-1949,0.00099,False
CVE-2021-1950,0.00031,False
CVE-2021-1952,0.00033,False
CVE-2021-1953,0.0026,False
CVE-2021-1954,0.00394,False
CVE-2021-1955,0.00305,False
CVE-2021-1956,0.00071,False
CVE-2021-1957,0.00061,False
CVE-2021-1958,0.00037,False
CVE-2021-1959,0.00039,False
CVE-2021-1960,0.00071,False
CVE-2021-1961,0.01296,False
CVE-2021-1962,0.00059,False
CVE-2021-1963,0.00048,False
CVE-2021-1964,0.00394,False
CVE-2021-1965,0.2745,False
CVE-2021-1966,0.00059,False
CVE-2021-1967,0.0006,False
CVE-2021-1968,0.00018,False
CVE-2021-1969,0.00035,False
CVE-2021-1970,0.00216,False
CVE-2021-1971,0.00245,False
CVE-2021-1972,0.00356,False
CVE-2021-1973,0.00033,False
CVE-2021-1974,0.00305,False
CVE-2021-1975,0.00325,False
CVE-2021-1976,0.00388,False
CVE-2021-1977,0.0032,False
CVE-2021-1979,0.00035,False
CVE-2021-1980,0.00434,False
CVE-2021-1981,0.00286,False
CVE-2021-1982,0.0026,False
CVE-2021-1983,0.00035,False
CVE-2021-1984,0.00098,False
CVE-2021-1985,0.00043,False
CVE-2021-1993,0.00232,False
CVE-2021-1994,0.27775,False
CVE-2021-1995,0.00244,False
CVE-2021-1996,0.00266,False
CVE-2021-1997,0.01352,False
CVE-2021-1998,0.00277,False
CVE-2021-1999,0.00081,False
CVE-2021-20001,0.00765,False
CVE-2021-20016,0.79818,True
CVE-2021-20017,0.02622,False
CVE-2021-20018,0.00092,False
CVE-2021-20019,0.01045,False
CVE-2021-20020,0.02384,False
CVE-2021-20021,0.91215,True
CVE-2021-20022,0.32596,True
CVE-2021-20023,0.55383,True
CVE-2021-20024,0.00076,False
CVE-2021-20025,0.00024,False
CVE-2021-20026,0.0278,False
CVE-2021-20027,0.00432,False
CVE-2021-20028,0.808,True
CVE-2021-20030,0.01141,False
CVE-2021-20031,0.36219,False
CVE-2021-20032,0.01045,False
CVE-2021-20034,0.05436,False
CVE-2021-20035,0.12838,True
CVE-2021-20037,0.00025,False
CVE-2021-20038,0.94292,True
CVE-2021-20039,0.82461,False
CVE-2021-20040,0.08808,False
CVE-2021-20041,0.01317,False
CVE-2021-20042,0.00559,False
CVE-2021-20043,0.05755,False
CVE-2021-20044,0.11088,False
CVE-2021-20045,0.10551,False
CVE-2021-20046,0.01365,False
CVE-2021-20047,0.001,False
CVE-2021-20048,0.01365,False
CVE-2021-20049,0.00334,False
CVE-2021-20050,0.00175,False
CVE-2021-20051,0.00019,False
CVE-2021-20066,0.00378,False
CVE-2021-20067,0.00187,False
CVE-2021-20068,0.00212,False
CVE-2021-20069,0.00212,False
CVE-2021-20070,0.00212,False
CVE-2021-20071,0.00212,False
CVE-2021-20072,0.01894,False
CVE-2021-20073,0.00141,False
CVE-2021-20074,0.00555,False
CVE-2021-20075,0.0004,False
CVE-2021-20076,0.03381,False
CVE-2021-20077,0.00042,False
CVE-2021-20078,0.55194,False
CVE-2021-20079,0.00145,False
CVE-2021-20080,0.18638,False
CVE-2021-20081,0.5673,False
CVE-2021-20083,0.07286,False
CVE-2021-20084,0.004,False
CVE-2021-20085,0.00546,False
CVE-2021-20086,0.49565,False
CVE-2021-20087,0.00828,False
CVE-2021-20088,0.00235,False
CVE-2021-20089,0.00852,False
CVE-2021-20090,0.94401,True
CVE-2021-20091,0.84696,False
CVE-2021-20092,0.6876,False
CVE-2021-20093,0.08202,False
CVE-2021-20094,0.06771,False
CVE-2021-20096,0.00149,False
CVE-2021-20099,0.00063,False
CVE-2021-20100,0.00063,False
CVE-2021-20101,0.0024,False
CVE-2021-20102,0.00145,False
CVE-2021-20103,0.0024,False
CVE-2021-20104,0.01291,False
CVE-2021-20105,0.00215,False
CVE-2021-20106,0.003,False
CVE-2021-20107,0.00074,False
CVE-2021-20108,0.01282,False
CVE-2021-20109,0.02518,False
CVE-2021-20110,0.01682,False
CVE-2021-20111,0.00206,False
CVE-2021-20112,0.00206,False
CVE-2021-20113,0.00302,False
CVE-2021-20114,0.53868,False
CVE-2021-20115,0.00264,False
CVE-2021-20116,0.00264,False
CVE-2021-20117,0.00043,False
CVE-2021-20118,0.00043,False
CVE-2021-20119,0.00094,False
CVE-2021-20120,0.00145,False
CVE-2021-20121,0.00072,False
CVE-2021-20122,0.07244,False
CVE-2021-20123,0.93489,True
CVE-2021-20124,0.93557,True
CVE-2021-20125,0.03216,False
CVE-2021-20126,0.00109,False
CVE-2021-20127,0.00611,False
CVE-2021-20128,0.00206,False
CVE-2021-20129,0.01482,False
CVE-2021-20130,0.48417,False
CVE-2021-20131,0.48417,False
CVE-2021-20132,0.0047,False
CVE-2021-20133,0.00485,False
CVE-2021-20134,0.01093,False
CVE-2021-20135,0.00049,False
CVE-2021-20136,0.31399,False
CVE-2021-20137,0.11461,False
CVE-2021-20138,0.08179,False
CVE-2021-20139,0.07766,False
CVE-2021-20140,0.07766,False
CVE-2021-20141,0.07766,False
CVE-2021-20142,0.07766,False
CVE-2021-20143,0.07766,False
CVE-2021-20144,0.07766,False
CVE-2021-20145,0.00286,False
CVE-2021-20146,0.01493,False
CVE-2021-20147,0.18027,False
CVE-2021-20148,0.00284,False
CVE-2021-20149,0.00706,False
CVE-2021-20150,0.56556,False
CVE-2021-20151,0.00706,False
CVE-2021-20152,0.00153,False
CVE-2021-20153,0.00304,False
CVE-2021-20154,0.00156,False
CVE-2021-20155,0.00732,False
CVE-2021-20156,0.00095,False
CVE-2021-20157,0.00677,False
CVE-2021-20158,0.86358,False
CVE-2021-20159,0.08285,False
CVE-2021-20160,0.08285,False
CVE-2021-20161,0.00043,False
CVE-2021-20162,0.00154,False
CVE-2021-20163,0.00261,False
CVE-2021-20164,0.00261,False
CVE-2021-20165,0.00109,False
CVE-2021-20166,0.64228,False
CVE-2021-20167,0.84613,False
CVE-2021-20168,0.00051,False
CVE-2021-20169,0.00023,False
CVE-2021-20170,0.00159,False
CVE-2021-20171,0.00059,False
CVE-2021-20172,0.00035,False
CVE-2021-20173,0.11544,False
CVE-2021-20174,0.00148,False
CVE-2021-20175,0.00148,False
CVE-2021-20176,0.0013,False
CVE-2021-20177,0.00034,False
CVE-2021-20178,0.00028,False
CVE-2021-20179,0.00291,False
CVE-2021-20180,0.00038,False
CVE-2021-20181,0.00074,False
CVE-2021-20182,0.0053,False
CVE-2021-20183,0.00455,False
CVE-2021-20184,0.00148,False
CVE-2021-20185,0.00382,False
CVE-2021-20186,0.0053,False
CVE-2021-20187,0.00679,False
CVE-2021-20188,0.00085,False
CVE-2021-20190,0.00502,False
CVE-2021-20191,0.00024,False
CVE-2021-20193,0.00069,False
CVE-2021-20194,0.0005,False
CVE-2021-20195,0.00305,False
CVE-2021-20196,0.00039,False
CVE-2021-20197,0.00115,False
CVE-2021-20198,0.00558,False
CVE-2021-20199,0.00134,False
CVE-2021-20201,0.00866,False
CVE-2021-20202,0.00046,False
CVE-2021-20203,0.00031,False
CVE-2021-20204,0.02335,False
CVE-2021-20205,0.00485,False
CVE-2021-20206,0.00121,False
CVE-2021-20208,0.00273,False
CVE-2021-20209,0.01071,False
CVE-2021-20210,0.00697,False
CVE-2021-20211,0.00697,False
CVE-2021-20212,0.00697,False
CVE-2021-20213,0.00803,False
CVE-2021-20214,0.00697,False
CVE-2021-20215,0.00697,False
CVE-2021-20216,0.01282,False
CVE-2021-20217,0.00378,False
CVE-2021-20218,0.00594,False
CVE-2021-20219,0.00052,False
CVE-2021-20220,0.00182,False
CVE-2021-20221,0.00026,False
CVE-2021-20222,0.0044,False
CVE-2021-20224,0.00033,False
CVE-2021-20225,0.00098,False
CVE-2021-20226,0.00093,False
CVE-2021-20227,0.00771,False
CVE-2021-20228,0.00243,False
CVE-2021-20229,0.00086,False
CVE-2021-20230,0.00209,False
CVE-2021-20231,0.01195,False
CVE-2021-20232,0.00844,False
CVE-2021-20233,0.00286,False
CVE-2021-20234,0.00158,False
CVE-2021-20235,0.06576,False
CVE-2021-20236,0.00316,False
CVE-2021-20237,0.00651,False
CVE-2021-20238,0.00242,False
CVE-2021-20239,0.00081,False
CVE-2021-20240,0.01057,False
CVE-2021-20241,0.0021,False
CVE-2021-20243,0.00125,False
CVE-2021-20244,0.0013,False
CVE-2021-20245,0.00245,False
CVE-2021-20246,0.0029,False
CVE-2021-20247,0.01695,False
CVE-2021-20250,0.00291,False
CVE-2021-20251,0.00222,False
CVE-2021-20252,0.00338,False
CVE-2021-20253,0.00278,False
CVE-2021-20254,0.01764,False
CVE-2021-20255,0.00252,False
CVE-2021-20256,0.00119,False
CVE-2021-20257,0.0008,False
CVE-2021-20259,0.00114,False
CVE-2021-20260,0.00033,False
CVE-2021-20261,0.00033,False
CVE-2021-20262,0.00044,False
CVE-2021-20263,0.00133,False
CVE-2021-20264,0.00099,False
CVE-2021-20265,0.0004,False
CVE-2021-20266,0.00063,False
CVE-2021-20267,0.00126,False
CVE-2021-20268,0.00133,False
CVE-2021-20269,0.00025,False
CVE-2021-20270,0.00223,False
CVE-2021-20271,0.00228,False
CVE-2021-20272,0.02553,False
CVE-2021-20273,0.02806,False
CVE-2021-20274,0.00536,False
CVE-2021-20275,0.02553,False
CVE-2021-20276,0.02553,False
CVE-2021-20277,0.09838,False
CVE-2021-20278,0.00162,False
CVE-2021-20279,0.00436,False
CVE-2021-20280,0.00881,False
CVE-2021-20281,0.00208,False
CVE-2021-20282,0.00178,False
CVE-2021-20283,0.00153,False
CVE-2021-20284,0.00092,False
CVE-2021-20285,0.00123,False
CVE-2021-20286,0.00248,False
CVE-2021-20288,0.00195,False
CVE-2021-20289,0.00084,False
CVE-2021-20290,0.00028,False
CVE-2021-20291,0.01026,False
CVE-2021-20292,0.00106,False
CVE-2021-20293,0.00113,False
CVE-2021-20294,0.22712,False
CVE-2021-20295,0.00149,False
CVE-2021-20296,0.01014,False
CVE-2021-20297,0.00136,False
CVE-2021-20298,0.00248,False
CVE-2021-20299,0.01029,False
CVE-2021-20300,0.00395,False
CVE-2021-20302,0.00536,False
CVE-2021-20303,0.00132,False
CVE-2021-20304,0.00166,False
CVE-2021-20305,0.00145,False
CVE-2021-20306,0.00129,False
CVE-2021-20307,0.00222,False
CVE-2021-20308,0.0039,False
CVE-2021-20309,0.0024,False
CVE-2021-20310,0.00272,False
CVE-2021-20311,0.00096,False
CVE-2021-20312,0.0017,False
CVE-2021-20313,0.00242,False
CVE-2021-20314,0.00169,False
CVE-2021-20315,0.00029,False
CVE-2021-20316,0.00813,False
CVE-2021-20317,0.00016,False
CVE-2021-20318,0.02131,False
CVE-2021-20319,0.00099,False
CVE-2021-20320,0.00095,False
CVE-2021-20321,0.00019,False
CVE-2021-20322,0.00136,False
CVE-2021-20323,0.70265,False
CVE-2021-20325,0.00933,False
CVE-2021-20326,0.0029,False
CVE-2021-20327,0.00125,False
CVE-2021-20328,0.00129,False
CVE-2021-20329,0.0014,False
CVE-2021-20330,0.00378,False
CVE-2021-20331,0.00287,False
CVE-2021-20332,0.00133,False
CVE-2021-20333,0.00375,False
CVE-2021-20334,0.00097,False
CVE-2021-20335,0.00056,False
CVE-2021-20336,0.00095,False
CVE-2021-20337,0.00087,False
CVE-2021-20338,0.00187,False
CVE-2021-20340,0.00208,False
CVE-2021-20341,0.0014,False
CVE-2021-20343,0.0009,False
CVE-2021-20345,0.00099,False
CVE-2021-20346,0.00148,False
CVE-2021-20347,0.00099,False
CVE-2021-20348,0.0009,False
CVE-2021-20349,0.00042,False
CVE-2021-20350,0.00208,False
CVE-2021-20351,0.00208,False
CVE-2021-20352,0.00158,False
CVE-2021-20353,0.01482,False
CVE-2021-20354,0.00461,False
CVE-2021-20355,0.00192,False
CVE-2021-20357,0.00158,False
CVE-2021-20358,0.00066,False
CVE-2021-20359,0.00236,False
CVE-2021-20360,0.00116,False
CVE-2021-20361,0.00182,False
CVE-2021-20362,0.00182,False
