cell_K,cell_lambda,driver,scorer,seed,window,n_pairs,n_positives,p_at_50
50,3.0,HygienePrio-full,HygienePrio-full,118,4,1595,109,0.5
50,3.0,HygienePrio-full,EPSS-only,118,4,1595,109,0.02
50,3.0,HygienePrio-full,HRS-only,118,4,1595,109,0.12
50,3.0,HygienePrio-full,CVSS-only,118,4,1595,109,0.04
50,3.0,HygienePrio-full,Random,118,4,1595,109,0.06
50,3.0,HygienePrio-full,HygienePrio-full,118,5,1547,94,0.52
50,3.0,HygienePrio-full,EPSS-only,118,5,1547,94,0.02
50,3.0,HygienePrio-full,HRS-only,118,5,1547,94,0.06
50,3.0,HygienePrio-full,CVSS-only,118,5,1547,94,0.02
50,3.0,HygienePrio-full,Random,118,5,1547,94,0.02
50,3.0,HygienePrio-full,HygienePrio-full,118,6,1498,72,0.42
50,3.0,HygienePrio-full,EPSS-only,118,6,1498,72,0.04
50,3.0,HygienePrio-full,HRS-only,118,6,1498,72,0.02
50,3.0,HygienePrio-full,CVSS-only,118,6,1498,72,0.04
50,3.0,HygienePrio-full,Random,118,6,1498,72,0.06
50,3.0,HygienePrio-full,HygienePrio-full,119,1,1705,153,0.7
50,3.0,HygienePrio-full,EPSS-only,119,1,1705,153,0.46
50,3.0,HygienePrio-full,HRS-only,119,1,1705,153,0.28
50,3.0,HygienePrio-full,CVSS-only,119,1,1705,153,0.1
50,3.0,HygienePrio-full,Random,119,1,1705,153,0.04
50,3.0,HygienePrio-full,HygienePrio-full,119,2,1658,123,0.5
50,3.0,HygienePrio-full,EPSS-only,119,2,1658,123,0.16
50,3.0,HygienePrio-full,HRS-only,119,2,1658,123,0.2
50,3.0,HygienePrio-full,CVSS-only,119,2,1658,123,0.1
50,3.0,HygienePrio-full,Random,119,2,1658,123,0.02
50,3.0,HygienePrio-full,HygienePrio-full,119,3,1612,120,0.54
50,3.0,HygienePrio-full,EPSS-only,119,3,1612,120,0.06
50,3.0,HygienePrio-full,HRS-only,119,3,1612,120,0.18
50,3.0,HygienePrio-full,CVSS-only,119,3,1612,120,0.1
50,3.0,HygienePrio-full,Random,119,3,1612,120,0.06
50,3.0,HygienePrio-full,HygienePrio-full,119,4,1567,98,0.56
50,3.0,HygienePrio-full,EPSS-only,119,4,1567,98,0.08
50,3.0,HygienePrio-full,HRS-only,119,4,1567,98,0.06
50,3.0,HygienePrio-full,CVSS-only,119,4,1567,98,0.04
50,3.0,HygienePrio-full,Random,119,4,1567,98,0.02
50,3.0,HygienePrio-full,HygienePrio-full,119,5,1521,77,0.52
50,3.0,HygienePrio-full,EPSS-only,119,5,1521,77,0.02
50,3.0,HygienePrio-full,HRS-only,119,5,1521,77,0.06
50,3.0,HygienePrio-full,CVSS-only,119,5,1521,77,0.04
50,3.0,HygienePrio-full,Random,119,5,1521,77,0.02
50,3.0,HygienePrio-full,HygienePrio-full,119,6,1480,73,0.32
50,3.0,HygienePrio-full,EPSS-only,119,6,1480,73,0.02
50,3.0,HygienePrio-full,HRS-only,119,6,1480,73,0.02
50,3.0,HygienePrio-full,CVSS-only,119,6,1480,73,0.08
50,3.0,HygienePrio-full,Random,119,6,1480,73,0.04
50,3.0,HygienePrio-full,HygienePrio-full,120,1,1803,173,0.66
50,3.0,HygienePrio-full,EPSS-only,120,1,1803,173,0.32
50,3.0,HygienePrio-full,HRS-only,120,1,1803,173,0.26
50,3.0,HygienePrio-full,CVSS-only,120,1,1803,173,0.06
50,3.0,HygienePrio-full,Random,120,1,1803,173,0.08
50,3.0,HygienePrio-full,HygienePrio-full,120,2,1755,141,0.54
50,3.0,HygienePrio-full,EPSS-only,120,2,1755,141,0.1
50,3.0,HygienePrio-full,HRS-only,120,2,1755,141,0.1
50,3.0,HygienePrio-full,CVSS-only,120,2,1755,141,0.0
50,3.0,HygienePrio-full,Random,120,2,1755,141,0.04
50,3.0,HygienePrio-full,HygienePrio-full,120,3,1710,121,0.5
50,3.0,HygienePrio-full,EPSS-only,120,3,1710,121,0.06
50,3.0,HygienePrio-full,HRS-only,120,3,1710,121,0.06
50,3.0,HygienePrio-full,CVSS-only,120,3,1710,121,0.04
50,3.0,HygienePrio-full,Random,120,3,1710,121,0.04
50,3.0,HygienePrio-full,HygienePrio-full,120,4,1662,115,0.42
50,3.0,HygienePrio-full,EPSS-only,120,4,1662,115,0.02
50,3.0,HygienePrio-full,HRS-only,120,4,1662,115,0.08
50,3.0,HygienePrio-full,CVSS-only,120,4,1662,115,0.04
50,3.0,HygienePrio-full,Random,120,4,1662,115,0.04
50,3.0,HygienePrio-full,HygienePrio-full,120,5,1613,119,0.6
50,3.0,HygienePrio-full,EPSS-only,120,5,1613,119,0.14
50,3.0,HygienePrio-full,HRS-only,120,5,1613,119,0.06
50,3.0,HygienePrio-full,CVSS-only,120,5,1613,119,0.04
50,3.0,HygienePrio-full,Random,120,5,1613,119,0.06
50,3.0,HygienePrio-full,HygienePrio-full,120,6,1565,100,0.58
50,3.0,HygienePrio-full,EPSS-only,120,6,1565,100,0.04
50,3.0,HygienePrio-full,HRS-only,120,6,1565,100,0.08
50,3.0,HygienePrio-full,CVSS-only,120,6,1565,100,0.02
50,3.0,HygienePrio-full,Random,120,6,1565,100,0.04
50,3.0,HygienePrio-full,HygienePrio-full,121,1,1734,168,0.52
50,3.0,HygienePrio-full,EPSS-only,121,1,1734,168,0.34
50,3.0,HygienePrio-full,HRS-only,121,1,1734,168,0.32
50,3.0,HygienePrio-full,CVSS-only,121,1,1734,168,0.12
50,3.0,HygienePrio-full,Random,121,1,1734,168,0.1
50,3.0,HygienePrio-full,HygienePrio-full,121,2,1688,162,0.54
50,3.0,HygienePrio-full,EPSS-only,121,2,1688,162,0.26
50,3.0,HygienePrio-full,HRS-only,121,2,1688,162,0.22
50,3.0,HygienePrio-full,CVSS-only,121,2,1688,162,0.14
50,3.0,HygienePrio-full,Random,121,2,1688,162,0.08
50,3.0,HygienePrio-full,HygienePrio-full,121,3,1640,146,0.7
50,3.0,HygienePrio-full,EPSS-only,121,3,1640,146,0.12
50,3.0,HygienePrio-full,HRS-only,121,3,1640,146,0.18
50,3.0,HygienePrio-full,CVSS-only,121,3,1640,146,0.08
50,3.0,HygienePrio-full,Random,121,3,1640,146,0.08
50,3.0,HygienePrio-full,HygienePrio-full,121,4,1594,105,0.5
50,3.0,HygienePrio-full,EPSS-only,121,4,1594,105,0.08
50,3.0,HygienePrio-full,HRS-only,121,4,1594,105,0.06
50,3.0,HygienePrio-full,CVSS-only,121,4,1594,105,0.08
50,3.0,HygienePrio-full,Random,121,4,1594,105,0.04
50,3.0,HygienePrio-full,HygienePrio-full,121,5,1546,81,0.42
50,3.0,HygienePrio-full,EPSS-only,121,5,1546,81,0.0
50,3.0,HygienePrio-full,HRS-only,121,5,1546,81,0.08
50,3.0,HygienePrio-full,CVSS-only,121,5,1546,81,0.12
50,3.0,HygienePrio-full,Random,121,5,1546,81,0.04
50,3.0,HygienePrio-full,HygienePrio-full,121,6,1503,70,0.52
50,3.0,HygienePrio-full,EPSS-only,121,6,1503,70,0.02
50,3.0,HygienePrio-full,HRS-only,121,6,1503,70,0.06
50,3.0,HygienePrio-full,CVSS-only,121,6,1503,70,0.08
50,3.0,HygienePrio-full,Random,121,6,1503,70,0.04
50,3.0,HygienePrio-full,HygienePrio-full,122,1,1855,163,0.46
50,3.0,HygienePrio-full,EPSS-only,122,1,1855,163,0.24
50,3.0,HygienePrio-full,HRS-only,122,1,1855,163,0.24
50,3.0,HygienePrio-full,CVSS-only,122,1,1855,163,0.02
50,3.0,HygienePrio-full,Random,122,1,1855,163,0.18
50,3.0,HygienePrio-full,HygienePrio-full,122,2,1808,155,0.6
50,3.0,HygienePrio-full,EPSS-only,122,2,1808,155,0.16
50,3.0,HygienePrio-full,HRS-only,122,2,1808,155,0.18
50,3.0,HygienePrio-full,CVSS-only,122,2,1808,155,0.0
50,3.0,HygienePrio-full,Random,122,2,1808,155,0.02
50,3.0,HygienePrio-full,HygienePrio-full,122,3,1762,126,0.5
50,3.0,HygienePrio-full,EPSS-only,122,3,1762,126,0.04
50,3.0,HygienePrio-full,HRS-only,122,3,1762,126,0.14
50,3.0,HygienePrio-full,CVSS-only,122,3,1762,126,0.0
50,3.0,HygienePrio-full,Random,122,3,1762,126,0.04
50,3.0,HygienePrio-full,HygienePrio-full,122,4,1718,114,0.48
50,3.0,HygienePrio-full,EPSS-only,122,4,1718,114,0.04
50,3.0,HygienePrio-full,HRS-only,122,4,1718,114,0.12
50,3.0,HygienePrio-full,CVSS-only,122,4,1718,114,0.02
50,3.0,HygienePrio-full,Random,122,4,1718,114,0.02
50,3.0,HygienePrio-full,HygienePrio-full,122,5,1673,100,0.52
50,3.0,HygienePrio-full,EPSS-only,122,5,1673,100,0.04
50,3.0,HygienePrio-full,HRS-only,122,5,1673,100,0.08
50,3.0,HygienePrio-full,CVSS-only,122,5,1673,100,0.04
50,3.0,HygienePrio-full,Random,122,5,1673,100,0.08
50,3.0,HygienePrio-full,HygienePrio-full,122,6,1629,93,0.66
50,3.0,HygienePrio-full,EPSS-only,122,6,1629,93,0.06
50,3.0,HygienePrio-full,HRS-only,122,6,1629,93,0.08
50,3.0,HygienePrio-full,CVSS-only,122,6,1629,93,0.04
50,3.0,HygienePrio-full,Random,122,6,1629,93,0.02
50,3.0,HygienePrio-full,HygienePrio-full,123,1,1709,166,0.64
50,3.0,HygienePrio-full,EPSS-only,123,1,1709,166,0.46
50,3.0,HygienePrio-full,HRS-only,123,1,1709,166,0.16
50,3.0,HygienePrio-full,CVSS-only,123,1,1709,166,0.12
50,3.0,HygienePrio-full,Random,123,1,1709,166,0.14
50,3.0,HygienePrio-full,HygienePrio-full,123,2,1661,137,0.6
50,3.0,HygienePrio-full,EPSS-only,123,2,1661,137,0.26
50,3.0,HygienePrio-full,HRS-only,123,2,1661,137,0.16
50,3.0,HygienePrio-full,CVSS-only,123,2,1661,137,0.04
50,3.0,HygienePrio-full,Random,123,2,1661,137,0.1
50,3.0,HygienePrio-full,HygienePrio-full,123,3,1619,116,0.66
50,3.0,HygienePrio-full,EPSS-only,123,3,1619,116,0.12
50,3.0,HygienePrio-full,HRS-only,123,3,1619,116,0.1
50,3.0,HygienePrio-full,CVSS-only,123,3,1619,116,0.02
50,3.0,HygienePrio-full,Random,123,3,1619,116,0.08
50,3.0,HygienePrio-full,HygienePrio-full,123,4,1571,101,0.52
50,3.0,HygienePrio-full,EPSS-only,123,4,1571,101,0.08
50,3.0,HygienePrio-full,HRS-only,123,4,1571,101,0.08
50,3.0,HygienePrio-full,CVSS-only,123,4,1571,101,0.02
50,3.0,HygienePrio-full,Random,123,4,1571,101,0.06
50,3.0,HygienePrio-full,HygienePrio-full,123,5,1525,92,0.62
50,3.0,HygienePrio-full,EPSS-only,123,5,1525,92,0.04
50,3.0,HygienePrio-full,HRS-only,123,5,1525,92,0.08
50,3.0,HygienePrio-full,CVSS-only,123,5,1525,92,0.02
50,3.0,HygienePrio-full,Random,123,5,1525,92,0.1
50,3.0,HygienePrio-full,HygienePrio-full,123,6,1478,73,0.42
50,3.0,HygienePrio-full,EPSS-only,123,6,1478,73,0.02
50,3.0,HygienePrio-full,HRS-only,123,6,1478,73,0.04
50,3.0,HygienePrio-full,CVSS-only,123,6,1478,73,0.08
50,3.0,HygienePrio-full,Random,123,6,1478,73,0.0
50,3.0,HygienePrio-full,HygienePrio-full,124,1,1673,164,0.58
50,3.0,HygienePrio-full,EPSS-only,124,1,1673,164,0.38
50,3.0,HygienePrio-full,HRS-only,124,1,1673,164,0.22
50,3.0,HygienePrio-full,CVSS-only,124,1,1673,164,0.06
50,3.0,HygienePrio-full,Random,124,1,1673,164,0.1
50,3.0,HygienePrio-full,HygienePrio-full,124,2,1623,144,0.64
50,3.0,HygienePrio-full,EPSS-only,124,2,1623,144,0.22
50,3.0,HygienePrio-full,HRS-only,124,2,1623,144,0.22
50,3.0,HygienePrio-full,CVSS-only,124,2,1623,144,0.02
50,3.0,HygienePrio-full,Random,124,2,1623,144,0.16
50,3.0,HygienePrio-full,HygienePrio-full,124,3,1574,136,0.56
50,3.0,HygienePrio-full,EPSS-only,124,3,1574,136,0.12
50,3.0,HygienePrio-full,HRS-only,124,3,1574,136,0.08
50,3.0,HygienePrio-full,CVSS-only,124,3,1574,136,0.04
50,3.0,HygienePrio-full,Random,124,3,1574,136,0.04
50,3.0,HygienePrio-full,HygienePrio-full,124,4,1527,126,0.64
50,3.0,HygienePrio-full,EPSS-only,124,4,1527,126,0.1
50,3.0,HygienePrio-full,HRS-only,124,4,1527,126,0.02
50,3.0,HygienePrio-full,CVSS-only,124,4,1527,126,0.04
50,3.0,HygienePrio-full,Random,124,4,1527,126,0.18
50,3.0,HygienePrio-full,HygienePrio-full,124,5,1478,104,0.4
50,3.0,HygienePrio-full,EPSS-only,124,5,1478,104,0.04
50,3.0,HygienePrio-full,HRS-only,124,5,1478,104,0.02
50,3.0,HygienePrio-full,CVSS-only,124,5,1478,104,0.02
50,3.0,HygienePrio-full,Random,124,5,1478,104,0.06
50,3.0,HygienePrio-full,HygienePrio-full,124,6,1432,90,0.64
50,3.0,HygienePrio-full,EPSS-only,124,6,1432,90,0.0
50,3.0,HygienePrio-full,HRS-only,124,6,1432,90,0.06
50,3.0,HygienePrio-full,CVSS-only,124,6,1432,90,0.06
50,3.0,HygienePrio-full,Random,124,6,1432,90,0.02
50,3.0,HygienePrio-full,HygienePrio-full,125,1,1741,163,0.58
50,3.0,HygienePrio-full,EPSS-only,125,1,1741,163,0.36
50,3.0,HygienePrio-full,HRS-only,125,1,1741,163,0.28
50,3.0,HygienePrio-full,CVSS-only,125,1,1741,163,0.04
50,3.0,HygienePrio-full,Random,125,1,1741,163,0.08
50,3.0,HygienePrio-full,HygienePrio-full,125,2,1693,148,0.52
50,3.0,HygienePrio-full,EPSS-only,125,2,1693,148,0.14
50,3.0,HygienePrio-full,HRS-only,125,2,1693,148,0.2
50,3.0,HygienePrio-full,CVSS-only,125,2,1693,148,0.04
50,3.0,HygienePrio-full,Random,125,2,1693,148,0.06
50,3.0,HygienePrio-full,HygienePrio-full,125,3,1649,117,0.54
50,3.0,HygienePrio-full,EPSS-only,125,3,1649,117,0.06
50,3.0,HygienePrio-full,HRS-only,125,3,1649,117,0.08
50,3.0,HygienePrio-full,CVSS-only,125,3,1649,117,0.04
50,3.0,HygienePrio-full,Random,125,3,1649,117,0.06
50,3.0,HygienePrio-full,HygienePrio-full,125,4,1602,104,0.5
50,3.0,HygienePrio-full,EPSS-only,125,4,1602,104,0.04
50,3.0,HygienePrio-full,HRS-only,125,4,1602,104,0.14
50,3.0,HygienePrio-full,CVSS-only,125,4,1602,104,0.06
50,3.0,HygienePrio-full,Random,125,4,1602,104,0.08
50,3.0,HygienePrio-full,HygienePrio-full,125,5,1556,86,0.48
50,3.0,HygienePrio-full,EPSS-only,125,5,1556,86,0.04
50,3.0,HygienePrio-full,HRS-only,125,5,1556,86,0.08
50,3.0,HygienePrio-full,CVSS-only,125,5,1556,86,0.04
50,3.0,HygienePrio-full,Random,125,5,1556,86,0.1
50,3.0,HygienePrio-full,HygienePrio-full,125,6,1511,75,0.38
50,3.0,HygienePrio-full,EPSS-only,125,6,1511,75,0.02
50,3.0,HygienePrio-full,HRS-only,125,6,1511,75,0.02
50,3.0,HygienePrio-full,CVSS-only,125,6,1511,75,0.02
50,3.0,HygienePrio-full,Random,125,6,1511,75,0.02
50,3.0,HygienePrio-full,HygienePrio-full,126,1,1706,171,0.6
50,3.0,HygienePrio-full,EPSS-only,126,1,1706,171,0.32
50,3.0,HygienePrio-full,HRS-only,126,1,1706,171,0.28
50,3.0,HygienePrio-full,CVSS-only,126,1,1706,171,0.12
50,3.0,HygienePrio-full,Random,126,1,1706,171,0.08
50,3.0,HygienePrio-full,HygienePrio-full,126,2,1658,157,0.52
50,3.0,HygienePrio-full,EPSS-only,126,2,1658,157,0.12
50,3.0,HygienePrio-full,HRS-only,126,2,1658,157,0.22
50,3.0,HygienePrio-full,CVSS-only,126,2,1658,157,0.14
50,3.0,HygienePrio-full,Random,126,2,1658,157,0.06
50,3.0,HygienePrio-full,HygienePrio-full,126,3,1609,134,0.66
50,3.0,HygienePrio-full,EPSS-only,126,3,1609,134,0.08
50,3.0,HygienePrio-full,HRS-only,126,3,1609,134,0.16
50,3.0,HygienePrio-full,CVSS-only,126,3,1609,134,0.12
50,3.0,HygienePrio-full,Random,126,3,1609,134,0.14
50,3.0,HygienePrio-full,HygienePrio-full,126,4,1559,112,0.46
50,3.0,HygienePrio-full,EPSS-only,126,4,1559,112,0.02
50,3.0,HygienePrio-full,HRS-only,126,4,1559,112,0.04
50,3.0,HygienePrio-full,CVSS-only,126,4,1559,112,0.08
50,3.0,HygienePrio-full,Random,126,4,1559,112,0.08
50,3.0,HygienePrio-full,HygienePrio-full,126,5,1510,103,0.48
50,3.0,HygienePrio-full,EPSS-only,126,5,1510,103,0.02
50,3.0,HygienePrio-full,HRS-only,126,5,1510,103,0.04
50,3.0,HygienePrio-full,CVSS-only,126,5,1510,103,0.1
50,3.0,HygienePrio-full,Random,126,5,1510,103,0.08
50,3.0,HygienePrio-full,HygienePrio-full,126,6,1463,98,0.54
50,3.0,HygienePrio-full,EPSS-only,126,6,1463,98,0.06
50,3.0,HygienePrio-full,HRS-only,126,6,1463,98,0.06
50,3.0,HygienePrio-full,CVSS-only,126,6,1463,98,0.08
50,3.0,HygienePrio-full,Random,126,6,1463,98,0.12
50,3.0,HygienePrio-full,HygienePrio-full,127,1,1747,161,0.52
50,3.0,HygienePrio-full,EPSS-only,127,1,1747,161,0.28
50,3.0,HygienePrio-full,HRS-only,127,1,1747,161,0.32
50,3.0,HygienePrio-full,CVSS-only,127,1,1747,161,0.06
50,3.0,HygienePrio-full,Random,127,1,1747,161,0.14
50,3.0,HygienePrio-full,HygienePrio-full,127,2,1701,154,0.62
50,3.0,HygienePrio-full,EPSS-only,127,2,1701,154,0.14
50,3.0,HygienePrio-full,HRS-only,127,2,1701,154,0.26
50,3.0,HygienePrio-full,CVSS-only,127,2,1701,154,0.12
50,3.0,HygienePrio-full,Random,127,2,1701,154,0.04
50,3.0,HygienePrio-full,HygienePrio-full,127,3,1653,135,0.68
50,3.0,HygienePrio-full,EPSS-only,127,3,1653,135,0.1
50,3.0,HygienePrio-full,HRS-only,127,3,1653,135,0.24
50,3.0,HygienePrio-full,CVSS-only,127,3,1653,135,0.08
50,3.0,HygienePrio-full,Random,127,3,1653,135,0.12
50,3.0,HygienePrio-full,HygienePrio-full,127,4,1609,101,0.5
50,3.0,HygienePrio-full,EPSS-only,127,4,1609,101,0.02
50,3.0,HygienePrio-full,HRS-only,127,4,1609,101,0.06
50,3.0,HygienePrio-full,CVSS-only,127,4,1609,101,0.12
50,3.0,HygienePrio-full,Random,127,4,1609,101,0.08
50,3.0,HygienePrio-full,HygienePrio-full,127,5,1567,95,0.6
50,3.0,HygienePrio-full,EPSS-only,127,5,1567,95,0.04
50,3.0,HygienePrio-full,HRS-only,127,5,1567,95,0.04
50,3.0,HygienePrio-full,CVSS-only,127,5,1567,95,0.1
50,3.0,HygienePrio-full,Random,127,5,1567,95,0.08
50,3.0,HygienePrio-full,HygienePrio-full,127,6,1521,76,0.46
50,3.0,HygienePrio-full,EPSS-only,127,6,1521,76,0.0
50,3.0,HygienePrio-full,HRS-only,127,6,1521,76,0.0
50,3.0,HygienePrio-full,CVSS-only,127,6,1521,76,0.08
50,3.0,HygienePrio-full,Random,127,6,1521,76,0.04
50,3.0,HygienePrio-full,HygienePrio-full,128,1,1752,167,0.72
50,3.0,HygienePrio-full,EPSS-only,128,1,1752,167,0.38
50,3.0,HygienePrio-full,HRS-only,128,1,1752,167,0.2
50,3.0,HygienePrio-full,CVSS-only,128,1,1752,167,0.16
50,3.0,HygienePrio-full,Random,128,1,1752,167,0.08
50,3.0,HygienePrio-full,HygienePrio-full,128,2,1703,140,0.52
50,3.0,HygienePrio-full,EPSS-only,128,2,1703,140,0.08
50,3.0,HygienePrio-full,HRS-only,128,2,1703,140,0.16
50,3.0,HygienePrio-full,CVSS-only,128,2,1703,140,0.12
50,3.0,HygienePrio-full,Random,128,2,1703,140,0.08
50,3.0,HygienePrio-full,HygienePrio-full,128,3,1656,127,0.56
50,3.0,HygienePrio-full,EPSS-only,128,3,1656,127,0.02
50,3.0,HygienePrio-full,HRS-only,128,3,1656,127,0.18
50,3.0,HygienePrio-full,CVSS-only,128,3,1656,127,0.1
50,3.0,HygienePrio-full,Random,128,3,1656,127,0.1
50,3.0,HygienePrio-full,HygienePrio-full,128,4,1608,106,0.5
50,3.0,HygienePrio-full,EPSS-only,128,4,1608,106,0.04
50,3.0,HygienePrio-full,HRS-only,128,4,1608,106,0.16
50,3.0,HygienePrio-full,CVSS-only,128,4,1608,106,0.1
50,3.0,HygienePrio-full,Random,128,4,1608,106,0.04
50,3.0,HygienePrio-full,HygienePrio-full,128,5,1559,101,0.52
50,3.0,HygienePrio-full,EPSS-only,128,5,1559,101,0.06
50,3.0,HygienePrio-full,HRS-only,128,5,1559,101,0.06
50,3.0,HygienePrio-full,CVSS-only,128,5,1559,101,0.12
50,3.0,HygienePrio-full,Random,128,5,1559,101,0.06
50,3.0,HygienePrio-full,HygienePrio-full,128,6,1515,82,0.52
50,3.0,HygienePrio-full,EPSS-only,128,6,1515,82,0.02
50,3.0,HygienePrio-full,HRS-only,128,6,1515,82,0.02
50,3.0,HygienePrio-full,CVSS-only,128,6,1515,82,0.04
50,3.0,HygienePrio-full,Random,128,6,1515,82,0.04
50,3.0,HygienePrio-full,HygienePrio-full,129,1,1790,163,0.58
50,3.0,HygienePrio-full,EPSS-only,129,1,1790,163,0.36
50,3.0,HygienePrio-full,HRS-only,129,1,1790,163,0.22
50,3.0,HygienePrio-full,CVSS-only,129,1,1790,163,0.06
50,3.0,HygienePrio-full,Random,129,1,1790,163,0.16
50,3.0,HygienePrio-full,HygienePrio-full,129,2,1742,139,0.5
50,3.0,HygienePrio-full,EPSS-only,129,2,1742,139,0.12
50,3.0,HygienePrio-full,HRS-only,129,2,1742,139,0.2
50,3.0,HygienePrio-full,CVSS-only,129,2,1742,139,0.06
50,3.0,HygienePrio-full,Random,129,2,1742,139,0.16
50,3.0,HygienePrio-full,HygienePrio-full,129,3,1695,120,0.6
50,3.0,HygienePrio-full,EPSS-only,129,3,1695,120,0.04
50,3.0,HygienePrio-full,HRS-only,129,3,1695,120,0.14
50,3.0,HygienePrio-full,CVSS-only,129,3,1695,120,0.04
50,3.0,HygienePrio-full,Random,129,3,1695,120,0.12
50,3.0,HygienePrio-full,HygienePrio-full,129,4,1647,108,0.48
50,3.0,HygienePrio-full,EPSS-only,129,4,1647,108,0.02
50,3.0,HygienePrio-full,HRS-only,129,4,1647,108,0.06
50,3.0,HygienePrio-full,CVSS-only,129,4,1647,108,0.06
50,3.0,HygienePrio-full,Random,129,4,1647,108,0.08
50,3.0,HygienePrio-full,HygienePrio-full,129,5,1597,108,0.56
50,3.0,HygienePrio-full,EPSS-only,129,5,1597,108,0.06
50,3.0,HygienePrio-full,HRS-only,129,5,1597,108,0.18
50,3.0,HygienePrio-full,CVSS-only,129,5,1597,108,0.06
50,3.0,HygienePrio-full,Random,129,5,1597,108,0.02
50,3.0,HygienePrio-full,HygienePrio-full,129,6,1550,83,0.5
50,3.0,HygienePrio-full,EPSS-only,129,6,1550,83,0.02
50,3.0,HygienePrio-full,HRS-only,129,6,1550,83,0.1
50,3.0,HygienePrio-full,CVSS-only,129,6,1550,83,0.04
50,3.0,HygienePrio-full,Random,129,6,1550,83,0.06
50,3.0,EPSS-only,HygienePrio-full,105,1,1722,163,0.62
50,3.0,EPSS-only,EPSS-only,105,1,1722,163,0.32
50,3.0,EPSS-only,HRS-only,105,1,1722,163,0.24
50,3.0,EPSS-only,CVSS-only,105,1,1722,163,0.06
50,3.0,EPSS-only,Random,105,1,1722,163,0.04
50,3.0,EPSS-only,HygienePrio-full,105,2,1682,146,0.74
50,3.0,EPSS-only,EPSS-only,105,2,1682,146,0.46
50,3.0,EPSS-only,HRS-only,105,2,1682,146,0.28
50,3.0,EPSS-only,CVSS-only,105,2,1682,146,0.08
50,3.0,EPSS-only,Random,105,2,1682,146,0.12
50,3.0,EPSS-only,HygienePrio-full,105,3,1634,138,0.88
50,3.0,EPSS-only,EPSS-only,105,3,1634,138,0.34
50,3.0,EPSS-only,HRS-only,105,3,1634,138,0.26
50,3.0,EPSS-only,CVSS-only,105,3,1634,138,0.04
50,3.0,EPSS-only,Random,105,3,1634,138,0.1
50,3.0,EPSS-only,HygienePrio-full,105,4,1588,131,0.9
50,3.0,EPSS-only,EPSS-only,105,4,1588,131,0.42
50,3.0,EPSS-only,HRS-only,105,4,1588,131,0.2
50,3.0,EPSS-only,CVSS-only,105,4,1588,131,0.06
50,3.0,EPSS-only,Random,105,4,1588,131,0.1
50,3.0,EPSS-only,HygienePrio-full,105,5,1543,117,0.8
50,3.0,EPSS-only,EPSS-only,105,5,1543,117,0.34
50,3.0,EPSS-only,HRS-only,105,5,1543,117,0.18
50,3.0,EPSS-only,CVSS-only,105,5,1543,117,0.06
50,3.0,EPSS-only,Random,105,5,1543,117,0.06
50,3.0,EPSS-only,HygienePrio-full,105,6,1496,110,0.74
50,3.0,EPSS-only,EPSS-only,105,6,1496,110,0.44
50,3.0,EPSS-only,HRS-only,105,6,1496,110,0.2
50,3.0,EPSS-only,CVSS-only,105,6,1496,110,0.06
50,3.0,EPSS-only,Random,105,6,1496,110,0.04
50,3.0,EPSS-only,HygienePrio-full,106,1,1742,171,0.64
50,3.0,EPSS-only,EPSS-only,106,1,1742,171,0.24
50,3.0,EPSS-only,HRS-only,106,1,1742,171,0.3
50,3.0,EPSS-only,CVSS-only,106,1,1742,171,0.02
50,3.0,EPSS-only,Random,106,1,1742,171,0.1
50,3.0,EPSS-only,HygienePrio-full,106,2,1694,170,0.9
50,3.0,EPSS-only,EPSS-only,106,2,1694,170,0.46
50,3.0,EPSS-only,HRS-only,106,2,1694,170,0.3
50,3.0,EPSS-only,CVSS-only,106,2,1694,170,0.02
50,3.0,EPSS-only,Random,106,2,1694,170,0.06
50,3.0,EPSS-only,HygienePrio-full,106,3,1648,148,1.0
50,3.0,EPSS-only,EPSS-only,106,3,1648,148,0.54
50,3.0,EPSS-only,HRS-only,106,3,1648,148,0.3
50,3.0,EPSS-only,CVSS-only,106,3,1648,148,0.02
50,3.0,EPSS-only,Random,106,3,1648,148,0.14
50,3.0,EPSS-only,HygienePrio-full,106,4,1601,131,0.9
50,3.0,EPSS-only,EPSS-only,106,4,1601,131,0.38
50,3.0,EPSS-only,HRS-only,106,4,1601,131,0.3
50,3.0,EPSS-only,CVSS-only,106,4,1601,131,0.02
50,3.0,EPSS-only,Random,106,4,1601,131,0.1
50,3.0,EPSS-only,HygienePrio-full,106,5,1553,133,0.86
50,3.0,EPSS-only,EPSS-only,106,5,1553,133,0.44
50,3.0,EPSS-only,HRS-only,106,5,1553,133,0.24
50,3.0,EPSS-only,CVSS-only,106,5,1553,133,0.0
50,3.0,EPSS-only,Random,106,5,1553,133,0.1
50,3.0,EPSS-only,HygienePrio-full,106,6,1505,126,0.78
50,3.0,EPSS-only,EPSS-only,106,6,1505,126,0.32
50,3.0,EPSS-only,HRS-only,106,6,1505,126,0.24
50,3.0,EPSS-only,CVSS-only,106,6,1505,126,0.0
50,3.0,EPSS-only,Random,106,6,1505,126,0.08
50,3.0,EPSS-only,HygienePrio-full,107,1,1758,172,0.66
50,3.0,EPSS-only,EPSS-only,107,1,1758,172,0.3
50,3.0,EPSS-only,HRS-only,107,1,1758,172,0.28
50,3.0,EPSS-only,CVSS-only,107,1,1758,172,0.2
